Player,UID,GK,DR,DC,DL,WBR,DM,WBL,MR,MC,ML,AMR,AMC,AML,STC,Team
Pietro Severino,2000509487,0,0,0,0,0,0,0,0,1,0,0,1,0,1,spal
Diego Sanchez,2000439461,0,0,0,0,0,0,0,0,0,1,0,0,1,1,spal
Cristopher Mutti,2000439456,0,0,1,1,0,0,0,0,0,0,0,0,0,0,spal
Davide Carella,2000436671,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Alessandro Zorzetto,2000436495,0,0,0,0,0,0,0,0,0,0,1,1,0,1,spal
Jakob Brambach,2000065759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Luca Stanga,43425977,0,1,1,1,0,0,0,0,0,0,0,0,0,0,spal
Mattia Pitzalis,43298629,0,0,0,1,0,0,1,0,0,0,0,0,0,0,spal
Giovanni Crociata,43153059,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spal
Emanuel Mammana,14059326,0,0,1,0,0,1,0,0,0,0,0,0,0,0,spal
Simone Vignoli,2000439458,0,0,0,0,0,0,0,0,0,0,1,0,1,1,spal
David Lukac,2000189398,0,0,0,0,0,0,0,0,0,0,1,0,0,1,spal
Roma,2000439457,0,0,1,0,0,0,0,0,1,0,0,0,0,0,spal
Nicolas Dufour,2000191911,0,0,1,1,0,0,0,0,0,0,0,0,0,0,spal
Adam Steele,2000187747,0,1,0,0,1,0,0,0,0,0,1,0,0,0,spal
Pedro Ferreira,55082151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spal
Ryôtarô Meshino,45104652,0,0,0,0,0,0,0,0,0,1,1,1,1,1,spal
Jack O'Connell,28080955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,spal
Matt Baker,2000439460,0,0,0,0,0,0,0,1,0,0,1,1,1,1,spal
Thomás Grosi,2000272736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,spal
Felipe Vergara,2000415530,0,0,0,0,0,0,0,1,0,0,1,0,0,0,spal
Michele Gigante,2000199658,0,0,0,0,0,0,0,0,1,0,0,1,0,1,spal
Adrian Semper,24046412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spal
Kiki Kouyaté,13186668,0,1,1,0,1,0,0,0,0,0,0,0,0,0,spal
Alessio Chiurco,2000193119,0,0,0,1,0,0,1,0,0,0,0,0,0,0,spal
Marco Sala,43323122,0,0,0,1,0,0,1,0,0,1,0,0,0,0,spezia
Sodiq Bala,2000521262,0,1,1,1,0,0,0,0,0,0,0,0,0,0,spezia
Valerio Montesano,2000514124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Ayoub Poderini,2000508895,0,0,0,0,0,0,0,0,1,1,0,1,1,0,spezia
Erinson Ramírez,77048797,0,0,0,0,0,0,0,1,0,0,1,1,1,0,spezia
Santo Piccolo,2000437933,0,0,0,0,0,0,0,0,0,0,0,1,0,1,spezia
Joseph Ienca,2000436506,0,0,0,0,0,0,0,0,1,1,0,0,1,0,spezia
Mitar Bajatović,2000436218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,spezia
Matteo Colombo,2000434039,0,1,1,0,0,0,0,0,0,0,0,0,0,0,spezia
Veljko Nikolić,62175128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,spezia
Gracjan Sagan,2000197897,0,1,1,0,0,0,0,0,0,0,0,0,0,0,spezia
Dennis Serofilli,2000197105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,spezia
Samuel Sosa,86054425,0,0,0,0,0,0,0,0,0,1,1,0,1,0,spezia
Florent Da Silva,49056278,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spezia
Adam Oudjani,49041403,0,0,0,0,0,0,0,1,0,0,1,0,1,0,spezia
Riechedly Bazoer,37041762,0,0,1,0,0,1,0,0,1,0,0,0,0,0,spezia
Orri Steinn Óskarsson,39062838,0,0,0,0,0,0,0,1,0,0,1,0,1,1,spezia
Luigi Trecroci,2000626439,0,0,0,0,0,0,0,0,0,1,0,0,1,0,spezia
Tiziano Gennarelli,2000569301,0,0,0,0,0,0,0,0,0,0,1,1,1,1,spezia
Walter Erra,2000569294,0,0,0,0,1,0,0,0,1,0,0,0,0,0,spezia
Hermann Essomba,2000568393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Alessio Marafioti,2000436508,0,1,0,1,1,0,1,0,0,0,0,0,0,0,spezia
Dane Ricciuto,2000431771,0,0,0,0,0,0,0,1,1,0,1,1,0,0,spezia
Ofri Arad,42078012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,spezia
Gianluca Santini,2000024721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,spezia
Florian Miguel,211504,0,0,1,1,0,0,1,0,0,0,0,0,0,0,spezia
Giacomo Calò,43154747,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spezia
Nhem Kakada,2000569295,0,0,0,1,0,0,1,0,0,0,0,0,0,0,spezia
Liberato Milvatti,2000193932,0,0,1,0,0,1,0,0,0,0,0,0,0,0,spezia
Carlos Cuesta,76047487,0,1,1,0,1,1,0,0,0,0,0,0,0,0,spezia
Filip Braut,24065858,0,1,0,1,1,0,0,0,0,0,0,0,0,0,spezia
Lorenzo Cattani,2000514061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Igor Lucatelli,43500432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Giacomo Satalino,43252200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spezia
Alessandro Masella,2000438278,0,0,0,0,0,1,0,0,1,0,0,1,1,0,spezia
Riccardo Marchizza,43190965,0,0,1,1,0,0,0,0,0,0,0,0,0,0,spezia
Luca Fiordilino,43124601,0,0,0,0,0,1,0,0,1,0,0,0,0,0,spezia
Armindo Sieb,2000065610,0,0,0,0,0,0,0,0,0,0,0,1,0,1,spezia
Nazariy Rusyn,71092749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,spezia
Kevin Rüegg,98041554,0,1,1,0,1,0,0,0,0,0,0,0,0,0,spezia
Simone Zanardi,2000192610,0,0,0,1,0,0,1,0,0,0,0,0,0,0,spezia
Nicholas Praticò,2000569474,0,0,0,0,0,0,0,0,0,0,0,1,0,1,spezia
Marco Bernardinello,2000569299,0,0,0,0,0,1,0,0,1,0,0,1,0,0,spezia
Antonello Borgognoni,2000567631,0,0,0,0,0,0,0,0,0,1,0,0,1,0,torino
João Teixeira,2000508042,0,0,0,0,0,0,0,1,1,0,1,1,0,0,torino
Giuseppe Borghi,2000507391,0,0,0,0,0,0,0,0,1,0,0,1,0,1,torino
Raul Cannataro,2000506760,0,1,1,1,1,0,0,0,0,0,0,0,0,0,torino
Guy Charrier,2000505029,0,0,0,0,0,0,0,0,1,0,1,1,0,1,torino
Christopher Ortiz,2000483551,0,0,1,0,0,1,0,0,0,0,0,0,0,0,torino
Federico Siano,2000435228,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
Isaac Olivier,2000431007,0,0,0,0,0,0,0,0,1,0,0,1,0,0,torino
Giannis Koromilas,2000234253,0,0,0,0,0,0,0,1,1,1,1,1,1,0,torino
Eneko Pascual,2000193396,0,0,0,0,1,0,0,1,1,0,1,0,1,0,torino
Ivano Dutto,2000191667,0,0,0,0,1,1,0,0,1,0,0,0,0,0,torino
Fausto Crippa,2000191660,0,0,1,1,0,0,1,0,0,0,0,0,0,0,torino
Fernando Mendes,2000189355,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
João Santos,83234702,0,0,1,0,0,1,0,0,1,0,0,0,0,0,torino
Ilyas Chouaref,49055174,0,0,0,0,0,0,0,0,0,0,1,0,1,1,torino
Felice D'Amico,43297400,0,0,0,0,0,0,0,0,0,1,1,1,1,1,torino
Andrea Cerutti,2000626673,0,1,1,1,0,0,0,0,0,0,0,0,0,0,torino
Stefano Mengoli,2000569086,0,1,1,1,0,1,0,0,0,0,0,0,0,0,torino
Eddy Venturelli,2000507388,0,0,0,0,0,0,0,0,1,0,0,1,0,0,torino
Tim O'Donnell,2000436270,0,0,0,0,0,0,0,1,0,0,1,1,0,1,torino
Marco Di Mattia,2000191659,0,1,1,1,0,0,0,0,0,0,0,0,0,0,torino
Valerio Sironi,2000191144,0,0,0,0,0,0,0,0,0,0,0,1,1,1,torino
Leonardo Lelo,83257795,0,0,0,1,0,0,1,0,0,1,0,0,1,0,torino
Sebastiano Luperto,43095145,0,0,1,1,0,0,0,0,0,0,0,0,0,0,torino
Michael Olise,29221846,0,0,0,0,0,0,0,1,1,0,1,1,1,0,torino
Ryad Talbi,2000023232,0,0,0,0,0,0,0,0,0,0,1,0,0,1,torino
Salvatore Esposito,43317730,0,0,0,0,0,1,0,0,1,0,0,0,0,0,torino
Nélson Vale,2000191702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,torino
Enrico Putrino,2000189552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,torino
Iacopo Zappasodi,2000507390,0,0,0,0,0,0,0,0,1,0,0,1,0,0,torino
Giuseppe Biagioni,2000567625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,torino
Søren Lauritsen,2000189224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,torino
Isac,2000536901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,torino
Rafael Fernández,2000274833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,torino
Luis Ángel Tapia,2000206926,0,0,0,0,0,0,0,1,0,0,1,0,1,0,torino
Youcef Gherbi,2000188129,0,0,0,0,0,0,0,1,1,1,0,1,1,0,torino
Filipe Soares,83111342,0,0,0,0,0,0,0,0,1,0,0,1,0,0,torino
Christian Pastina,43390700,0,0,1,1,0,0,1,0,0,0,0,0,0,0,torino
Josip Brekalo,24046837,0,0,0,0,0,0,0,1,0,1,1,0,1,0,torino
Bremer,19270493,0,0,1,1,0,0,0,0,0,0,0,0,0,0,torino
Will Smallbone,28109942,0,0,0,0,0,0,0,0,1,0,1,1,1,0,torino
Marco Crestani,2000567632,0,0,0,0,0,0,0,0,0,0,0,0,1,1,torino
José Pereira,2000190648,0,0,0,0,0,0,0,1,0,0,1,0,0,1,torino
Amar Dedic,16283629,0,1,0,1,0,0,0,0,0,0,0,0,0,0,torino
Kacper Kozłowski,96145145,0,0,0,0,0,0,0,0,1,0,0,1,0,0,udinese
Lorenzo Gaetani,2000508210,0,1,0,1,0,1,0,1,0,0,0,0,0,0,udinese
Luan Dongsheng,2000434025,0,0,0,0,0,0,0,0,1,1,0,0,0,0,udinese
Bjarnólfur Guðbrandsson,2000193662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,udinese
Mattia Montanino,2000189328,0,0,0,1,0,0,1,0,0,0,0,0,0,0,udinese
Liam Chipperfield,2000014487,0,0,0,0,0,1,0,0,1,0,0,0,0,0,udinese
Valentin Antov,22067326,0,0,1,0,0,1,0,0,1,0,0,0,0,0,udinese
Tommaso Milanese,43425493,0,0,0,0,0,1,0,0,1,0,0,1,0,0,udinese
Umberto Cambi,2000568672,0,1,0,1,0,0,0,1,0,0,0,0,0,0,udinese
Andrzej Długołęcki,2000506192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Antonello Raho,2000323423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,udinese
Krzysztof Piątek,96054420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,udinese
Marko Bulat,24057489,0,0,0,0,0,1,0,0,1,0,0,0,0,0,udinese
Santi Ramos Mingo,14219093,0,0,1,1,0,1,0,0,0,0,0,0,0,0,udinese
Edoardo Gasparello,2000568421,0,1,1,0,0,0,0,0,0,0,0,0,0,0,udinese
Marco Biagiotti,2000568677,0,0,0,1,0,0,1,0,0,0,0,0,0,0,udinese
Stefan Paracampo,2000568674,0,0,1,1,0,0,0,0,0,0,0,0,0,0,udinese
Shpend Berisha,2000565103,0,0,0,0,0,1,0,1,1,0,0,0,0,0,udinese
Moreno Živković,2000056839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,udinese
Jhan Núñez,2000416532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,udinese
Troy Parrott,28122837,0,0,0,0,0,0,0,0,0,0,0,1,0,1,udinese
Adrián Pérez,2000272935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,udinese
Florian Lemmens,2000199446,0,0,0,0,0,0,0,0,1,0,0,1,0,0,udinese
Christos Tzolis,36152916,0,0,0,0,0,0,0,0,1,1,1,0,1,1,udinese
Edoardo Piana,2000023993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Rafał Biegański,2000511223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Simone De Girolamo,2000194919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Florent Sinani,2000186510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Leo Greiml,16191211,0,1,1,0,0,0,0,0,0,0,0,0,0,0,udinese
Luca Campanile,2000065615,0,1,1,1,1,1,0,0,0,0,0,0,0,0,udinese
Elisha Owusu,48036651,0,0,1,0,0,1,0,0,1,0,0,0,0,0,udinese
Joshua Zirkzee,37060922,0,0,0,0,0,0,0,0,0,0,1,0,0,1,udinese
Lorenzo Montipò,43124226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,udinese
Bruno Méndez,78089395,0,1,1,0,0,0,0,0,0,0,0,0,0,0,udinese
Melvin Bard,49041157,0,0,1,1,0,0,1,0,0,0,0,0,1,0,udinese
Nicolas Năstase,2000507437,0,1,0,1,0,0,0,0,0,0,0,0,0,0,verona
Ferdinando Dentale,2000569307,0,0,0,0,0,1,0,0,1,1,0,0,0,0,verona
Salim El Hachimi,2000513191,0,0,0,0,0,0,0,0,0,1,0,0,1,1,verona
Italo Bedin,2000509481,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Hrvoje Bekavac,2000506912,0,0,0,0,0,1,0,1,1,0,1,1,0,0,verona
Matteo Tagliaferri,2000437237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,verona
Stefano Bruno,2000437233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,verona
Luca Fiorini,2000435206,0,0,0,0,0,0,0,0,1,0,0,0,0,1,verona
Pierre Dumas,2000435176,0,0,0,0,0,0,0,1,0,0,1,0,0,1,verona
Astrit Selmani,93070505,0,0,0,0,0,0,0,0,0,0,1,1,1,1,verona
Samuele Lucchiari,2000327369,0,0,0,0,0,0,0,1,1,0,1,1,0,0,verona
Alberto Savi,2000323571,0,0,0,0,0,0,0,0,1,1,0,1,1,0,verona
Christian Achton,2000323225,0,0,0,0,0,0,0,1,0,0,1,0,0,0,verona
Franco Letizia,2000199596,0,0,0,1,0,0,1,0,0,1,0,0,0,0,verona
Lorenzo Raimondo,2000199594,0,1,0,0,1,0,0,1,0,1,1,0,0,0,verona
Kaan Ayhan,91100534,0,1,1,0,0,1,0,0,0,0,0,0,0,0,verona
Ethan Galbraith,28115835,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Martin Kotasek,2000512933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,verona
Brahim Mbodj,2000442457,0,0,0,0,0,1,0,0,1,0,0,1,0,0,verona
Giuseppe Pezzella,43161921,0,1,0,1,0,0,1,0,0,1,0,0,0,0,verona
Massimo Savini,2000569304,0,0,0,0,0,0,0,0,0,0,1,1,0,1,verona
Diego Calderoni,2000435216,0,0,0,0,0,0,0,0,1,1,0,0,1,0,verona
Eric Amthor,2000324171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,verona
Riccardo Viti,2000199589,0,0,0,0,0,0,0,0,0,0,1,1,1,1,verona
Abubakar Chibueze,2000191834,0,1,0,0,0,0,0,0,0,0,1,1,1,1,verona
Rúben Vezo,55067158,0,1,1,0,0,1,0,0,0,0,0,0,0,0,verona
Valentin Rosier,50047466,0,1,0,1,1,0,0,0,0,0,0,0,0,0,verona
Abdou Harroui,37064635,0,0,0,0,0,1,0,0,1,0,1,1,0,0,verona
Patrik Schick,25042141,0,0,0,0,0,0,0,1,0,0,1,1,0,1,verona
Alessandro Plizzari,43295108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,verona
Ivor Pandur,24060905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,verona
Catanha,2000609394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,verona
Călin Iovan,2000189364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,verona
Tommaso Farabegoli,43252164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,verona
Luca Ranieri,43270506,0,0,1,1,0,0,1,0,0,1,0,0,0,0,verona
Rickard Sahlin,2000483096,0,0,0,0,0,0,0,0,0,1,0,1,1,1,verona
Thierry Correia,83111501,0,1,0,1,1,0,0,0,0,0,0,0,0,0,verona
Mattia Zaccagni,43125343,0,0,0,0,0,0,0,0,1,1,0,1,1,0,verona
Mihael Žaper,24053048,0,0,0,0,0,1,0,1,1,0,1,0,0,0,verona
Mehdi Léris,43252697,0,0,0,0,0,0,0,1,1,1,1,1,1,1,verona
Ondrej Lingr,25055110,0,0,0,0,0,0,0,0,1,0,1,1,1,1,verona
Ronaldo Vieira,29161106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,verona
Massimiliano Bernardi,2000567620,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
João Oliveira,2000435239,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Bruce Djemesi,2000438289,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Yuri D'Antonio,2000569303,0,0,0,0,0,0,0,0,0,0,1,0,0,1,verona
Cătălin Grosu,2000329331,0,0,0,0,0,0,0,0,0,1,1,1,1,0,verona
Diego Marcelo,2000607427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,verona
Vladimir Mendes,2000507409,0,0,1,0,0,1,0,0,0,0,0,0,0,0,zebre
Bronius Rukas,2000191907,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Arthur,19259600,0,0,0,0,0,1,0,0,1,0,0,1,0,0,zebre
Mattias Lundquist,2000397734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zebre
Matthijs de Ligt,37055843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,zebre
Federico Chiesa,43161651,0,0,0,0,1,0,1,1,0,1,1,0,1,1,zebre
Gaetano Pasqualone,2000567835,0,0,0,0,0,0,0,0,0,0,1,0,1,1,zebre
Andrey Yago,2000369870,0,1,0,1,0,0,0,0,0,0,0,0,0,0,zebre
Lucas Hernández,67197145,0,0,1,1,0,0,1,0,0,0,0,0,0,0,zebre
Riccardo Calafiori,43424738,0,0,0,1,0,0,1,0,0,1,0,0,0,0,zebre
Gabriel Brazão,19338228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,zebre
Mateu Morey,67258408,0,1,0,0,1,0,0,0,0,0,0,0,0,0,zebre
Nico,67276127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,zebre
Cassiano,2000410767,0,0,0,0,0,0,0,0,0,0,1,0,0,1,zebre
Tito Fernando,2000411765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,zebre
Giulio Novellino,2000507837,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Ronald Novoa,2000415595,0,0,0,0,0,0,0,0,0,0,1,1,1,1,zebre
Hugo Félix,83335589,0,0,0,0,0,0,0,0,1,0,1,1,0,0,zebre
Alex Meret,43140326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,zebre
Merih Demiral,83176849,0,1,1,0,0,0,0,0,0,0,0,0,0,0,zebre
Rodrigo Bentancur,14094572,0,0,0,0,0,1,0,0,1,0,0,0,0,0,zebre
Achraf Hakimi,67228634,0,1,0,1,1,0,1,1,0,0,0,0,0,0,zebre
Luka Jović,62113639,0,0,0,0,0,0,0,0,0,0,0,1,1,1,zebre
Diogo Jota,55083779,0,0,0,0,0,0,0,0,0,0,1,1,1,1,zebre
Harvey Barnes,28100207,0,0,0,0,0,0,0,0,1,1,1,1,1,1,zebre
Anthony Tarzia,2000626882,0,0,0,0,0,0,0,0,0,0,1,0,0,1,zebre
